"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"ID_en";"FullName_en";"ShortName_en";"INN_en";"OKPO_en";"AdmArea_en";"District_en";"Address_en";"Category_en";"Specialization_en";"OKVED_en";"OKVED_Description_en";"geodata_center";"geoarea";
"737";"2382177896";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙЭМТИ""";"ООО ""АЙЭМТИ""";"7735532780";"82510044";"Зеленоградский административный округ";"район Силино";"124460, г. Москва, г. Зеленоград, 4803-й пр-д, д. 27 стр. 1";"Радиоэлектроника и приборостроение";"";"72.1";"Научные исследования и разработки в области естественных и технических наук";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"738";"2382177929";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ТОЧНОГО МАШИНОСТРОЕНИЯ""";"АО НИИТМ";"7735043966";"07577292";"Зеленоградский административный округ";"район Матушкино";"124460, г. Москва, г. Зеленоград, проспект Панфиловский, д. 10";"Радиоэлектроника и приборостроение";"";"28.99.9";"Производство оборудования
специального назначения, не включенного в другие группировки";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"739";"2382177954";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОВАЦИОННЫЕ ТЕХНОЛОГИИ СВЯЗИ""";"ООО ""ИНТЕХСВЯЗЬ""";"7734344745";"11381689";"Центральный административный округ";"Басманный район";"105082, г. Москва, ул. Большая Почтовая, дом 22, стр. 5 и стр.8";"Радиоэлектроника и приборостроение";"";"26.30.11";"Производство средств связи,
выполняющих функцию систем
коммутации";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"740";"2382201763";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛТ МАСТЕР""";"ООО ""АЛТ МАСТЕР""";"5044050047";"78088607";"Зеленоградский административный округ";"район Матушкино";"124460, г. Москва, г. Зеленоград, 4801-й пр-д, д. 7 стр. 5";"Радиоэлектроника и приборостроение";"";"26.12";"Производство электронных печатных
плат";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"741";"2382201953";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЬЮТЭК""";"ООО ""КЬЮТЭК""";"7705712401";"93455518";"Западный административный округ";"район Очаково-Матвеевское";"121471, г. Москва, ул. Рябиновая, д. 26 стр. 2";"Приборостроение и электроника";"";"26.11";"Производство элементов электронной аппаратуры";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"742";"2382202124";"ОТКРЫТОЕ АКЦИОНЕРНОЕ
ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ФИЗИКА""";"ОАО НПО ""ФИЗИКА""";"7726019607";"07535342";"Южный административный округ";"район Чертаново Центральное";"117587, г. Москва, Варшавское ш., д. 125Ж стр.1 ";"Радиоэлектроника и приборостроение";"";"26.11";"Производство элементов электронной аппаратуры";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"743";"2382202550";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛВИС-НЕОТЕК""";"АО ""ЭЛВИС-НЕОТЕК""";"7735575047";"69723640";"Зеленоградский административный округ";"район Старое Крюково";"124498, г. Москва, г. Зеленоград, 4922-й пр-д, д. 4";"Радиоэлектроника и приборостроение";"";"62.01";"Разработка компьютерногопрограммного обеспечения";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"744";"2382203868";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «АКСИТЕХ
СЕРВИС»";"ООО «АКСИТЕХ СЕРВИС»";"7730632622";"68114181";"Западный административный округ";"район Очаково-Матвеевское";"119530, г. Москва, Очаковское ш., д. 42 стр. 16";"Радиоэлектроника и приборостроение";"";"26.51.5";"Производство приборов для контроля прочих физических величин";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"745";"2382204321";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРСЕР ИНЖИНИРИНГ""";"ООО ""ИНФОРСЕР ИНЖИНИРИНГ""";"7721609433";"84704887";"Юго-Восточный административный округ";"Рязанский район";"109428, г. Москва, Рязанский пр-кт, д. 24 корп. 2";"Приборостроение и электроника";"";"95.11";"Ремонт компьютеров и
периферийного компьютерного оборудования";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"746";"2382204744";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНЫЕ
РАЗВЛЕЧЕНИЯ""";"ООО ""НАУЧНЫЕ РАЗВЛЕЧЕНИЯ""";"7724614449";"99657679";"Юго-Восточный административный округ";"район Печатники";"109316, г. Москва, Волгоградский пр-кт, д. 42";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"747";"2382207810";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДИОКОМП""";"ООО ""РАДИОКОМП""";"7722251800";"56689841";"Юго-Восточный административный округ";"район Печатники";"109316, г. Москва, Волгоградский пр-кт, д. 42";"Радиоэлектроника и приборостроение";"";"26.11";"Производство элементов электронной аппаратуры";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"748";"2382208979";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЦИФРОВЫЕ РЕШЕНИЯ""";"АО ""НПП ""ЦИФРОВЫЕ РЕШЕНИЯ""";"7722471770";"35962126";"Юго-Восточный административный округ";"район Лефортово";"г. Москва, 2-я ул. Синичкина, д. 9А стр. 7";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"749";"2382209699";"ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКИЕ СЕТИ ВЕЩАНИЯ И ОПОВЕЩЕНИЯ""";"ФГУП РСВО";"7712005121";"01134108";"Восточный административный округ";"район Соколиная Гора";"105094, г. Москва, ул. Семёновский Вал, д. 4";"Химическая промышленность";"";"61.1";"Деятельность в области связи на базе проводных технологий";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"750";"2382211095";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦБЛАНК-МОСКВА""";"ООО ""СПЕЦБЛАНК-МОСКВА""";"7706526550";"72156682";"Южный административный округ";"район Нагатино-Садовники";"117105, г. Москва, округ Нагатино-Садовники, ул. Нагатинская, д. 1, стр. 19";"Полиграфическая деятельность";"";"18.12";"Прочие виды полиграфической
деятельности";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"751";"2382211523";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИКОН-ЗСК""";"ООО ""ЮНИКОН-ЗСК""";"7720367580";"06431965";"Восточный административный округ";"район Новогиреево";"111141, г. Москва, ул. 2-я Владимирская, д. 62А стр. 4";"Производство строительных материалов";"";"23.61";"Производство изделий из бетона дляиспользования в строительстве";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"752";"2382213753";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ ""МОСКОВСКИЙ ИНСТИТУТ ТЕПЛОТЕХНИКИ""";"АО ""КОРПОРАЦИЯ ""МИТ""";"7715842760";"07501248";"Северо-Восточный административный округ";"район Отрадное";"г. Москва, Березовая ал., д. 10";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"753";"2382243516";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ ""ТЕХНОМАШ""";"АО ""ЦНИТИ ""ТЕХНОМАШ""";"7731014611";"11651143";"Западный административный округ";"район Фили-Давыдково";"121108, г. Москва, ул. Ивана Франко, д. 4";"Общее машиностроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"754";"2382244889";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АВИАМОТОРНЫЙ НАУЧНО-ТЕХНИЧЕСКИЙ КОМПЛЕКС ""СОЮЗ""";"ОАО АМНТК ""СОЮЗ""";"7704104217";"07522316";"Центральный административный округ";"район Хамовники";"119270, г. Москва, Лужнецкая наб., д. 2/4";"Авиационная промышленность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
